id_estabelecimento_cnes,cep,logradouro,bairro,latitude,longitude
6708838,02450000,Alameda Afonso Schmidt,Santa Teresinha,-23.49865123815332,-46.63747045524635
0968870,08295001,Travessa Particular,Cidade Lider,-23.552537201038152,-46.46296189387317
0988898,02846010,Estrada Lazaro Amancio De Barros,Brasilandia,-23.463691488165342,-46.69603314249758
9289712,05449070,Rua Alvilandia,Alto De Pinheiros,-23.54588371612611,-46.70665816617252
4740084,03413020,Rua Acaju,Jardim Textil,-23.555715283881568,-46.54769854503262
0948934,04776003,Avenida Do Rio Bonito,Vila Lisboa,-23.69102319181167,-46.70159934232763
0949140,08460000,Estrada De Poa,Guaianazes,-23.555082379035994,-46.398153424799474
0811890,02450000,Alameda Afonso Schmidt,Santa Teresinha,-23.49865123815332,-46.63747045524635
4821483,02185000,Praca Novo Mundo,Parque Novo Mundo,-23.517470672793756,-46.567850190052326
4046951,02273011,Avenida Paulo Lincoln Do Valle Pontin,Jacana,-23.46101073743582,-46.58581107960932
3382613,03510040,Rua Doutor Edgar Garcia Vieira,Vila Matilde,-23.535591587569677,-46.53379693451454
9576614,05327020,Rua Jose Ferreira Keffer,Parque Continental,-23.544824838978563,-46.75848206578095
6624324,04742001,Rua Padre Jose De Anchieta,Alto Da Boa Vista,-23.651828463605344,-46.699635929942765
3994872,04711030,Rua Enxovia,Vila Sao Francisco,-23.62942730434618,-46.69896240132106
3349462,05001200,Avenida Francisco Matarazzo,Agua Branca,-23.525735145258682,-46.67852501512552
4368517,03871100,Avenida Sao Miguel,Vila Ponte Rasa,-23.50645147076175,-46.484019873909325
0844624,03264000,Rua Francisco Fett,Vila Paulo Silas,-23.591315618804774,-46.545317830353625
7213379,02540090,Rua Antioco,Imirim,-23.488688059615296,-46.655566101212685
4478975,04636001,Avenida Professor Vicente Rao,Brooklin Paulista,-23.63651379154136,-46.67734815370286
3060799,04784240,Rua Pedro Frazao De Brito,Jd Suzana,-23.691576062516827,-46.71201356233561
7526601,05061300,Rua Cerro Cora,Alto Da Lapa,-23.535529552252832,-46.71132159467577
4722159,05860020,Rua Antonio Gomes Eiras,Jardim Sandra,-23.6652018063775,-46.766650938301076
9483667,04795100,Avenida Das Nacoes Unidas,Campo Grande,-23.671204651489845,-46.70292420640219
4946294,04602002,Rua Barao Do Triunfo,Brooklin,-23.622761454169975,-46.68181792435885
6695760,01535001,Rua Paulo Orozimbo,Cambuci,-23.574319217029228,-46.625835061638206
6813097,02229000,Avenida Edu Chaves,Parque Edu Chaves,-23.474697858439807,-46.570262094636895
5613760,05030020,Rua Cuxipones,Jardim Vera Cruz,-23.54141355069674,-46.6910676981468
4452658,03647000,Rua Maria Carlota,Vila Esperanca,-23.52738038888224,-46.52793401461671
4874986,04011002,Rua Estela,Vl Mariana,-23.580486241486025,-46.64821899985735
7023251,04602000,Rua Barao Do Triunfo,Brooklin,-23.625662986290177,-46.68460313002997
4658086,05436060,Rua Medeiros De Albuquerque,Jardim Das Bandeiras,-23.555749083486184,-46.68593218905789
0248835,02017004,Rua Alfredo Pujol,Casa Verde,-23.502836591991507,-46.64194679902028
4859758,08010110,Rua Amadeu Gamberini,Jardim Helena,-23.485960832602967,-46.42223392289344
7615825,01239040,Rua Mato Grosso,Parque Residencial Cocaia,-23.715907327777078,-46.65973712832447
9769749,04717004,Rua Alexandre Dumas,Granja Julieta,-23.63036603687106,-46.70718880470646
6579175,05785150,Rua Joao Lunardelli,Jardim Campo Limpo,-23.623256240280902,-46.76516184096389
2908948,03636100,Avenida Amador Bueno Da Veiga,Penha De Franca,-23.5225336871751,-46.52772487535261
9984976,01532010,Rua Safira,Aclimacao,-23.512710433858032,-46.61518899138946
0747327,05145200,Avenida Raimundo Pereira De Magalhaes,Jd Iris,-23.491000166405836,-46.726943601475945
4647572,08090000,Avenida Doutor Jose Artur Nova,Jardim Helena,-23.476218206849946,-46.42511906223399
0908460,05787000,Estrada Do Campo Limpo,Campo Limpo,-23.6224198127465,-46.76076818182476
4821521,02512060,Rua Horacio Vergueiro Rudge,Casa Verde,-23.511952832451254,-46.66310495589225
4993578,02350011,Rua Maria Amalia Lopes Azevedo,Tremembe,-23.45818419141129,-46.60893121166767
4368207,01239040,Rua Mato Grosso,Parque Residencial Cocaia,-23.715907327777078,-46.65973712832447
5361834,05709020,Rua Edward Joseph,Vila Sonia,-23.614265747430075,-46.74199246318771
0868639,03181100,Rua Do Acre,Vila Bertioga,-23.558864569178997,-46.58137813118759
7732023,04428010,Avenida Yervant Kissajikian,Cidade Ademar,-23.6777051483982,-46.65811144517984
6330681,01223010,Rua General Jardim,Vila Buarque,-23.54464535174387,-46.64871922779437
3586189,04011002,Rua Estela,Vl Mariana,-23.580486241486025,-46.64821899985735
0988847,04622000,Rua Laplace,Brooklin,-23.62590406702923,-46.68367037849229
1117610,04213002,Rua Lorde Cockrane,Vila Independencia,-23.592607516141687,-46.59898276819262
0053961,04685005,Avenida Nossa Senhora De Sabara,Campo Grande,-23.674485000003056,-46.685965833329284
0040541,03512050,Rua Hercilia,Vila Matilde,-23.540066220046494,-46.5262266578776
4740327,08022000,Avenida Marechal Tito,Vila Curuca,-23.49465611974644,-46.42712815613571
3201627,04430280,Rua Frei Cristovao De Lisboa,Cidade Ademar,-23.68729128306617,-46.64992384111354
3684865,05347020,Avenida Torres De Oliveira,Jaguare,-23.550059188227053,-46.738448103032916
4630149,03139010,Rua Fabiano Alves,Vila Prudente,-23.58655657080851,-46.57674704964762
4648838,04173150,Rua Isabel De Gois,Sacoma,-23.636001029581813,-46.60937737700617
7257449,02945000,Avenida Menotti Laudisio,Pirituba,-23.48157431515781,-46.72723181933961
9317821,04727100,Rua Doutor Fritz Martin,Vila Cruzeiro,-23.643482070642754,-46.7148798817222
4754719,03180003,Rua Fernando Falcao,Agua Rasa,-23.56425430243044,-46.58920339492338
4282035,03949200,Avenida Mateo Bei,Cidade Sao Mateus,-23.60148124166211,-46.48353355249461
7448813,01507000,Rua Barao De Iguape,Liberdade,-23.558196472703084,-46.63336643014856
7552475,04764020,Rua Nossa Senhora Do Socorro,Socorro,-23.671525099644217,-46.71176540357181
9449906,01224010,Rua Doutor Martinico Prado,Vila Buarque,-23.54263893579482,-46.652961858982444
4657578,02542120,Rua Jeni Klabin Segall,Imirim,-23.484926102245588,-46.66089394330286
3062015,02734000,Avenida Itaberaba,Nossa Senhora Do O,-23.496019248416534,-46.69746521097305
2934949,05776510,Avenida Silvio Ribeiro Aragao,Vila Franca,-23.639688763338157,-46.74840245050623
0040703,05125001,Rua Brigadeiro Henrique Fontenelle,Sao Domingos,-23.49789580613694,-46.739488321809716
0908673,04236130,Rua Itamarati Brasileiro,Heliopolis,-23.612516889030296,-46.59280836691824
5030609,08010110,Rua Amadeu Gamberini,Jardim Helena,-23.485960832602967,-46.42223392289344
9931686,01109030,Rua Guapore,Bom Retiro,-23.523381099181684,-46.62749522803053
4674944,03335090,Rua Francisco Zicardi,Jardim Analia Franco,-23.55696693510546,-46.56657669497118
3894193,02734000,Avenida Itaberaba,Nossa Senhora Do O,-23.496019248416534,-46.69746521097305
9645640,03276090,Rua Anisio Quintino Martins,Vila Diva,-23.574958866669142,-46.555536733335394
0926353,04836235,Rua Rubem Souto De Araujo,Jardim Beatriz,-23.73870444936478,-46.70566024549765
0400025,04726000,Avenida Joao Carlos Da Silva Borges,Vila Cruzeiro,-23.64296408990225,-46.711724865081464
7291256,02305000,Avenida Tucuruvi,Tucuruvi,-23.47869265456541,-46.60873921752309
7975457,05774300,Rua Francisco Soares,Jd Inga,-23.63537570392631,-46.74905430732124
7346921,01542000,Rua Dom Duarte Leopoldo,Cambuci,-23.5712150978135,-46.62170478887897
5355176,05520200,Avenida Professor Francisco Morato,Vila Sonia,-23.598739111691724,-46.740811441617076
9985034,04636001,Avenida Professor Vicente Rao,Brooklin Paulista,-23.63651379154136,-46.67734815370286
2903180,02611000,Avenida Parada Pinto,Jardim Centenario,-23.47077993919133,-46.66424854356291
7287712,03569030,Rua Major Boaventura,Vila Santa Teresa,-23.541065727437363,-46.49039285743878
0917338,04777000,Rua Francisco Josue Das Neves,Interlagos,-23.694168116834316,-46.69891059498379
4368908,02464300,Avenida Imirim,Mandaqui,-23.488510500167152,-46.6515543005697
4822307,05119000,Avenida Do Anastacio,Sao Domingos,-23.493449342724727,-46.736678584185086
6745474,01533000,Rua Apeninos,Aclimacao,-23.57025813285891,-46.63887877341238
5429188,05024000,Rua Barao Do Bananal,Vila Pompeia,-23.53107723985745,-46.68717566513241
0993689,03181050,Rua Joao Borba,Agua Rasa,-23.557268526241703,-46.584165000963104
4709462,05634001,Rua David Ben Gurion,Vila Sonia,-23.608315411442817,-46.73448004207644
1125931,02443060,Rua Vaud,Lauzane,-23.47139668482169,-46.64868489986047
4654099,04437000,Avenida Joao Peixoto Viegas,Campo Grande,-23.67029196926843,-46.67542225081427
9712704,04719002,Rua Verbo Divino,Granja Julieta,-23.633037450714003,-46.706900580978406
4848225,04602000,Rua Barao Do Triunfo,Brooklin,-23.625662986290177,-46.68460313002997
7397194,01224010,Rua Doutor Martinico Prado,Vila Buarque,-23.54263893579482,-46.652961858982444
7938616,01239040,Rua Mato Grosso,Parque Residencial Cocaia,-23.715907327777078,-46.65973712832447
4593502,02724050,Rua Padre Estanislau De Campos,Vila Carolina,-23.497189083757135,-46.68224192273976
5613949,03818080,Rua Nova Vicosa,Parque Cisper,-23.495028779356502,-46.4958451821277
7182139,05835000,Estrada De Itapecerica,Vila Das Belezas,-23.644714,-46.745817
7272669,03828000,Rua Arlindo Bettio,Jardim Keralux,-23.482901005028694,-46.494488790482734
0926582,08140000,Rua Tiburcio De Sousa,Itaim Paulista,-23.515294585628013,-46.39126497037051
9673946,04948030,Estrada Do M Boi Mirim,Jardim Angela,-23.709285166741225,-46.781404367044416
4600754,05351000,Avenida Doutor Candido Motta Filho,Rio Pequeno,-23.55322044581683,-46.74788141283575
9332979,04627000,Avenida Washington Luis,Chacara Monte Alegre,-23.647827966217086,-46.67602202417901
4933338,03634000,Rua Doutor Joao Ribeiro,Penha De Franca,-23.524861081260035,-46.54719475880993
4809009,08051000,Estrada Do Imperador,Vila Jacui,-23.516364141891557,-46.46311795637552
4593707,01511001,Rua Conselheiro Furtado,Liberdade,-23.56305562408787,-46.63282042477859
5613817,02739000,Avenida Itaberaba,Brasilandia,-23.481537495569967,-46.68359861093225
0498629,01109000,Avenida Cruzeiro Do Sul,Bom Retiro,-23.527645403726353,-46.6256082696144
4698150,01533000,Rua Apeninos,Aclimacao,-23.57025813285891,-46.63887877341238
4685598,02054050,Rua Henrique Felipe Da Costa,Vila Guilherme,-23.517553778101774,-46.60771562714473
4830695,02331003,Avenida Nova Cantareira,Tucuruvi,-23.477825410373907,-46.610989500766536
4698169,02450000,Alameda Afonso Schmidt,Santa Teresinha,-23.49865123815332,-46.63747045524635
4654765,03365000,Rua Ouricuri,Vila Formosa,-23.568708933883393,-46.53911376612529
1104543,03373000,Rua Grecco,Vila Diva,-23.574704349975274,-46.55210666678437
4298896,03511010,Rua Antonio De Souza Campos,Vila Matilde,-23.53618310640628,-46.52519079080319
0969125,03911000,Avenida Inconfidencia Mineira,Vila Rica,-23.581510709798597,-46.51851347464422
6352499,04023061,Rua Botucatu,Vila Clementino,-23.594016065631454,-46.64206981738246
1118455,04186100,Avenida Carlos Liviero,Vila Livieiro,-23.64573247954151,-46.59363162436657
1120735,04408000,Rua Publio Pimentel,Cidade Ademar,-23.672591796615134,-46.64995066225241
7552076,04603039,Rua Joao Pais,Jd Petropolis,-23.62935190271676,-46.68784905482103
4740688,04633000,Rua Ipiranga,Jardim Aeroporto,-23.635293882294185,-46.664820865671395
4105648,04770100,Rua Manoel Raimundo Querino,Jd Guarapiranga,-23.68111548017386,-46.71624367905662
4697480,05447010,Rua Alfredo Piragibe,Vila Madalena,-23.548095220637556,-46.69841338870667
1129899,05741210,Rua Francisco Fernandes,Vila Sonia,-23.6121017001221,-46.74841803997642
7075707,08030000,Avenida Coca,Vila Curuca,-23.502238804076324,-46.42488921193819
9772847,02402000,Rua Deputado Gouveia Franco,Mandaqui,-23.481976244572813,-46.63229062704432
7272375,03921080,Rua Antonio Lazaro,Jardim Iva,-23.58797463662306,-46.513540668762104
6381294,05061350,Rua Cerro Cora,Vila Romana,-23.539539906826583,-46.704413755529124
3764834,02333001,Avenida Agua Fria,Mandaqui,-23.476944494320264,-46.6204406275531
5481708,04304010,Avenida Fagundes Filho,Vila Monte Alegre,-23.62669387995713,-46.6361046689031
3168239,05022000,Avenida Pompeia,Vila Pompeia,-23.52991935966871,-46.68478728642366
5333199,01239040,Rua Mato Grosso,Parque Residencial Cocaia,-23.715907327777078,-46.65973712832447
3701263,01224010,Rua Doutor Martinico Prado,Vila Buarque,-23.54263893579482,-46.652961858982444
1075683,04023001,Rua Gandavo,Vila Clementino,-23.591773200991735,-46.64274387539249
0295744,01504001,Rua Vergueiro,Liberdade,-23.56897026101834,-46.63974361871454
1099981,02710001,Avenida Professor Celestino Bourroul,Limao,-23.507381565864847,-46.67277299251677
1108530,03651120,Rua Nilza,Vila Esperanca,-23.526385731768244,-46.519379680555076
1094513,03654010,Rua Alicante,Vila Granada,-23.525394455616038,-46.516568683328366
1095862,03803030,Rua Tito Franco De Almeida,Jd Matarazzo,-23.493880850972925,-46.48556637110731
1097520,04843270,Rua Saint Albans,Parque Sao Paulo,-23.74150423700829,-46.697271901962225
9569243,04880035,Rua Virginia Modesto,Recanto Campo Belo,-23.792911397757724,-46.74040806097735
4551699,04945130,Rua Coronel Floriano Alvaro,Jardim Angela,-23.715908305396916,-46.77919595444515
0938017,08220030,Rua Boipeva,Cidade Antonio Estevao De Carvalho,-23.54089481512606,-46.48121946397131
9917519,02844120,Rua Paulo Garcia Aquiline,Brasilandia,-23.469730216385802,-46.68686665501651
2752107,04743050,Rua Carlos Gomes,Alto Da Boa Vista,-23.653984694480894,-46.70169947231642
9228101,04150050,Rua Murilo De Campos,Cursino,-23.62209908335822,-46.62501591667653
6726275,01239040,Rua Mato Grosso,Parque Residencial Cocaia,-23.715907327777078,-46.65973712832447
9613870,01533000,Rua Apeninos,Aclimacao,-23.57025813285891,-46.63887877341238
6408834,02516020,Rua Carandai,Casa Verde,-23.507790312075866,-46.65852751216962
9823042,04240000,Rua Anny,Sao Joao Climaco,-23.62018318625595,-46.585597197512165
0507911,04841150,Rua Rosalia Iannini Conde,Parque America,-23.73873421816675,-46.68878920430607
9273727,02611002,Avenida Parada Pinto,Mandaqui,-23.46839042081921,-46.65010175360026
9582436,05437002,Rua Heitor Penteado,Sumarezinho,-23.542812036837095,-46.6957631201672
0457388,03453000,Avenida Rio Das Pedras,Jardim Aricanduva,-23.57515770995338,-46.504339554952196
7509243,08450040,Rua Gaspar Aranha,Lajeado,-23.541140849872438,-46.41139613454346
5292352,04021020,Rua Capitao Macedo,Vila Clementino,-23.593150503710813,-46.64182489952922
3328678,04734004,Avenida Adolfo Pinheiro,Alto Da Boa Vista,-23.64664455754052,-46.70161789636009
3559068,01509000,Rua Jose Getulio,Liberdade,-23.568284447189193,-46.63507260684471
6389759,03336020,Rua Lucilia De Queiroz,Jardim Analia Franco,-23.55405388889434,-46.5620573332728
5758831,03344000,Rua Bom Jesus,Vila Regente Feijo,-23.563576509031197,-46.5699920672095
7772777,05145200,Avenida Raimundo Pereira De Magalhaes,Jd Iris,-23.491000166405836,-46.726943601475945
1147536,05443000,Rua Natingui,Vila Madalena,-23.548875444559187,-46.694764314802384
5758459,05628050,Rua General Eldes De Sousa Guedes,Vila Sonia,-23.600358822783974,-46.73001587833683
5698499,04905021,Estrada Do M Boi Mirim,Jardim Das Flores,-23.67422372570581,-46.74688105654293
5798949,01129000,Rua Jaragua,Bom Retiro,-23.52368012127192,-46.64621443904296
5647983,02436000,Rua Sousa Lopes,Mandaqui,-23.478280441293908,-46.6339872952095
5648157,05650001,Rua Celso Ramos,Parque Reboucas,-23.62869773981592,-46.74616085094837
5649102,05709020,Rua Edward Joseph,Vila Sonia,-23.614265747430075,-46.74199246318771
5755336,08022000,Avenida Marechal Tito,Vila Curuca,-23.49465611974644,-46.42712815613571
7412207,04603039,Rua Joao Pais,Jd Petropolis,-23.62935190271676,-46.68784905482103
7439717,01503001,Avenida Da Liberdade,Liberdade,-23.560099213119045,-46.63802862332385
7182082,01504001,Rua Vergueiro,Liberdade,-23.56897026101834,-46.63974361871454
6523129,02120000,Rua Curuca,Vila Maria,-23.512518927641736,-46.590922193583204
6887635,02138010,Avenida Milton Da Rocha,Vila Medeiros,-23.489315705642436,-46.57443519228764
7208391,02138010,Avenida Milton Da Rocha,Vila Medeiros,-23.489315705642436,-46.57443519228764
6569595,02310000,Avenida Mazzei,Tucuruvi,-23.462059731878718,-46.598441535734544
6678378,02465400,Avenida Imirim,Imirim,-23.47987006007783,-46.659615518862275
7624867,02469040,Rua Guilhermina,Lauzane,-23.485094200428794,-46.64417982195818
7457618,02710001,Avenida Professor Celestino Bourroul,Limao,-23.507381565864847,-46.67277299251677
7324340,02860001,Avenida Deputado Cantidio Sampaio,Brasilandia,-23.454755772269834,-46.69357228194687
6896529,03138001,Rua Doutor Roberto Feijo,Vila Prudente,-23.587439095098606,-46.58014488638324
6628761,03181100,Rua Do Acre,Vila Bertioga,-23.558864569178997,-46.58137813118759
6370845,03281001,Avenida Vila Ema,Vila Ema,-23.58664683869851,-46.55042221743293
6556205,03356060,Praca Doutor Sampaio Vidal,Vila Formosa,-23.56749174010908,-46.54048364766154
7981880,03452200,Avenida Rio Das Pedras,Jardim Aricanduva,-23.574850507571735,-46.50480253528656
6493165,03511050,Rua Durvalina,Vila Matilde,-23.53606226574447,-46.52848724074206
6654843,03566000,Rua Maciel Monteiro,Vila Santa Teresa,-23.539818560073492,-46.49128100594816
7722133,03583170,Rua Bento Teixeira,Jd Marilia,-23.56403497954669,-46.49311902086163
6645704,04241020,Rua Luis Abbondanza,Sao Joao Climaco,-23.62327625864229,-46.590080930959225
9018816,04255000,Rua Sao Joao Climaco,Sao Joao Climaco,-23.62475082409939,-46.5938115493273
5197562,04447010,Avenida Nossa Senhora De Sabara,Vila Emir,-23.689873357221938,-46.68114516749967
6787479,04459000,Rua Antonio Do Campo,Jardim Piratininga,-23.691279513832146,-46.67141660856625
3786323,04678030,Rua Osman Fonseca,Jardim Marajoara,-23.66672957204844,-46.67881577109251
7686927,04735000,Rua Sao Benedito,Alto Da Boa Vista,-23.650359444388638,-46.7027106423726
7075693,04743030,Rua Isabel Schmidt,Alto Da Boa Vista,-23.65170785904472,-46.702838648460904
7968795,04843040,Avenida Grande Sao Paulo,Parque Sao Paulo,-23.73798675953154,-46.69631554182356
7063172,05012020,Rua Tavares Bastos,Vila Pompeia,-23.533115425579034,-46.688295897644004
6822401,05041010,Rua Sabauna,Vila Pompeia,-23.524026389895575,-46.687084779326575
6872565,05181000,Avenida Jerimanduba,Jaragua,-23.455828921991937,-46.74905963714723
7615620,05787000,Estrada Do Campo Limpo,Campo Limpo,-23.6224198127465,-46.76076818182476
9060952,05834000,Rua Deocleciano De Oliveira Filho,Parque Santo Antonio,-23.66871970003844,-46.75602955021856
